EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
103982,2021/07/12 04:00:00+00,1608749,FOOD SERVICE,TAQUERIA Y ROSTICERIA,7416,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,78,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Waste water not disposed of in an approved manner (leak at the bottom of the three compartment sink).,605,2324
103982,2021/07/12 04:00:00+00,1608749,FOOD SERVICE,TAQUERIA Y ROSTICERIA,7416,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,78,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items not labeled (Spray bottles).,605,2325
103982,2021/07/12 04:00:00+00,1608749,FOOD SERVICE,TAQUERIA Y ROSTICERIA,7416,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,78,37,Thermometers provided and accurate,No,Lack of proper thermometer for checking cooking and holding temperatures of TCS food.,605,2326
103982,2021/07/12 04:00:00+00,1608749,FOOD SERVICE,TAQUERIA Y ROSTICERIA,7416,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,78,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Walk-in cooler at 45 degrees F).  TCS food not maintained at 5°C (41°F) or below (diced octopus holding at 46 degrees F in the reach-in cooler)- Discarded.,605,2327
103982,2021/07/12 04:00:00+00,1608749,FOOD SERVICE,TAQUERIA Y ROSTICERIA,7416,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,78,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of fruit fries in the storage area (by the office and mop sink).  Presence of dead roaches by the reach-in freezer.,605,2328
103982,2021/07/12 04:00:00+00,1608749,FOOD SERVICE,TAQUERIA Y ROSTICERIA,7416,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,78,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Accumulation of soil on the partition at the ice machine. ,605,2329
107590,2021/07/12 04:00:00+00,1608893,FOOD SERVICE,WENDYS,10741,FISHER PARK DR,LOUISVILLE,KY,40241,REGULAR,91,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.  The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.,605,2330
107590,2021/07/12 04:00:00+00,1608893,FOOD SERVICE,WENDYS,10741,FISHER PARK DR,LOUISVILLE,KY,40241,REGULAR,91,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper placement of personal drinks. ,605,2331
52124,2021/06/11 04:00:00+00,1602796,FOOD SERVICE,FRANKFORT AVENUE BEER DEPOT,3204,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,90,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,ulterated foods in walk- in cooler-condenste (quarantined),605,2332
52124,2021/06/11 04:00:00+00,1602796,FOOD SERVICE,FRANKFORT AVENUE BEER DEPOT,3204,FRANKFORT AVE,LOUISVILLE,KY,40206,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,Foods (TCS) not stored at or below 41 degrees F (quarnatined),605,2333
72496,2021/01/21 05:00:00+00,1582410,FOOD SERVICE,SPINELLI'S HIGHLANDS,614,BAXTER AVE #1172,LOUISVILLE,KY,40204,REGULAR,95,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,"Sewage and waste water not disposed of in an approved manner. (Grease bin overflowing with used oil, order issued to clean up the area around the grease waste bin and to have the bin emptied immediately). ",605,2334
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,2,Certified food protection manager,No,No certified food manager present.,605,2335
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,10,Adequate hand washing facilities supplied and accessible,No,Hand washing sink is not accessible (Bar area). ,605,2336
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,14,"REQUIRED RECORDS, SHELLSTOCK TAGS, PARASITE DESTRUCTION",Yes,Molluscan shellfish missing tags/records indicating where they were harvested and by whom-discarded,605,2337
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product. ,605,2338
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized (dish machine at 10 PPM).,605,2339
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above (queso at 100 degrees-discarded). ,605,2340
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemicals not properly labeled. ,605,2341
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,2342
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,44,"In-use utensils, properly stored",No,In-use food dispensing utensils not properly stored (ice scoops). ,605,2343
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Improper storage of clean utensils.,605,2344
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,51,"Hot and cold water available; adequate pressure; plumbing maintained",No,Plumbing not maintained in good repair (employee toilet & mens urinal). ,605,2345
111419,2021/09/21 04:00:00+00,1624198,FOOD SERVICE,VALLARTA MEXICAN SEAFOOD & GRILL,9874,LINN STATION RD,LOUISVILLE,KY,40223,REGULAR,81,56,"Physical facilities installed, maintained and clean",No,Floor is poor repair (near restrooms). ,605,2346
106271,2021/06/09 04:00:00+00,1602175,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,SKILLZ 4 LIFE,204,E JACOB ST,LOUISVILLE,KY,40203,REGULAR,94,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemical spray bottles stored above the food. ,605,2347
106271,2021/06/09 04:00:00+00,1602175,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,SKILLZ 4 LIFE,204,E JACOB ST,LOUISVILLE,KY,40203,REGULAR,94,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods (Apples, Spinach, Sliced cucumber). ",605,2348
99670,2021/07/13 04:00:00+00,1610900,FOOD SERVICE,FIESTA TIME AMIGOS,8123,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,92,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.,605,2349
112004,2021/06/08 04:00:00+00,1601996,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,ALL KIDS MATTER CHILDCARE,3940,CANE RUN RD,LOUISVILLE,KY,40211,REGULAR,91,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,"Plumbing system is not installed to preclude backflow.  NEED BACKFLOW PREVENTOR ON MOP SINK  CORRECTED, DISCONNECTED HOSE FROM FAUCET ",605,2350
112004,2021/06/08 04:00:00+00,1601996,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,ALL KIDS MATTER CHILDCARE,3940,CANE RUN RD,LOUISVILLE,KY,40211,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below. REFRIGERATOR AT 50 DEGREES F, NEEDS TO BE 41 DEGREES OR LOWER AT ALL TIMES, TRY ADJUSTING THERMOSTAT OR REPAIR ",605,2351
87470,2021/05/12 04:00:00+00,1596580,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,MARYANITA NURSERY & PRESCHOOL,2301,LOWER HUNTERS TRACE,LOUISVILLE,KY,40216,REGULAR,98,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy discarded,605,2352
95802,2021/06/08 04:00:00+00,1601997,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,1ST STEP ACADEMY,3930,CANE RUN RD,LOUISVILLE,KY,40211,REGULAR,97,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy.  ,605,2353
104667,2021/06/29 04:00:00+00,1606450,FOOD SERVICE,TACO BELL #34668,6800,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,95,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed properly.,605,2354
106099,2021/06/09 04:00:00+00,1602377,FOOD SERVICE,TGI FRIDAYS,415,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,92,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects. (live insects observed within establishment)   Corrected immediately- closed until the establishment is rid of live pests,605,2355
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,10,Adequate hand washing facilities supplied and accessible,No,Handwashing sink not maintained and accessible at all times for employee use.  Handwashing sink lacks waste receptacle for disposable towels.  ,605,2356
110873,2021/07/07 04:00:00+00,1607895,FOOD SERVICE,THE CAFE,731,BRENT ST STE 101,LOUISVILLE,KY,40204,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below. (Cheeses, Eggs, Tomatoes, Deli Meats, Leafy Greens, Yogurt, Melons: 50-55F)",605,2357
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Food not presented as safe, honest or unadulterated. (molded produce)",605,2358
110873,2021/07/07 04:00:00+00,1607895,FOOD SERVICE,THE CAFE,731,BRENT ST STE 101,LOUISVILLE,KY,40204,REGULAR,88,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of flying insects.,605,2359
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,15,Food separated and protected,No,"Raw foods not separated during storage, preparation, holding, and display.  Raw animal foods not separated from Ready-to-Eat Foods.  (thawed raw chicken above syrups, on dry storage rack)",605,2360
109135,2021/04/07 04:00:00+00,1589819,FOOD SERVICE,UNION 15,816,W KENWOOD DR,LOUISVILLE,KY,40214,REGULAR,93,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.,605,2361
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Mechanical warewashing machine using hot water sanitization final rinse temperature over 194 degrees F. (final rinse ~ 196+F),605,2362
112458,2021/07/15 04:00:00+00,1609769,SELF-CONTAINED MOBILE FOOD UNITS,BIG MOE'S BBQ,,MOBILE TRAILER 1058,LOUISVILLE,KY,40202,REGULAR,95,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Pork, chicken, hot dogs, brats all holding between 45-50 degrees. Quarantine order issued and all food was voluntarily discarded). ",605,2363
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Unlabelled chemical spray bottle.,605,2364
112777,2021/08/17 04:00:00+00,1616916,FOOD SERVICE,LOUVINO,1606,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,92,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Food not presented as safe, honest or unadulterated.  Food kept for longer than the maximum 7 days. (the day of preparation shall be counted as day 1 or the day the original container was opened shall be counted as day 1)",605,2365
112777,2021/08/17 04:00:00+00,1616916,FOOD SERVICE,LOUVINO,1606,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,92,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Poisonous and toxic materials not labeled. *corrected,605,2366
106853,2021/06/15 04:00:00+00,1603446,FOOD SERVICE,DAVE AND BUSTERS,5000,SHELBYVILLE RD,LOUISVILLE,KY,40207,REGULAR,85,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area (Smoothie King drink on front line). ",605,2367
106853,2021/06/15 04:00:00+00,1603446,FOOD SERVICE,DAVE AND BUSTERS,5000,SHELBYVILLE RD,LOUISVILLE,KY,40207,REGULAR,85,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task.,605,2368
106853,2021/06/15 04:00:00+00,1603446,FOOD SERVICE,DAVE AND BUSTERS,5000,SHELBYVILLE RD,LOUISVILLE,KY,40207,REGULAR,85,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"Equipment, food-contact surfaces, utensils not cleaned at proper intervals (bar soda nozzle). ",605,2369
106853,2021/06/15 04:00:00+00,1603446,FOOD SERVICE,DAVE AND BUSTERS,5000,SHELBYVILLE RD,LOUISVILLE,KY,40207,REGULAR,85,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Raw chicken at 56 degrees, Cheeses at 47 degrees- All discarded). ",605,2370
106853,2021/06/15 04:00:00+00,1603446,FOOD SERVICE,DAVE AND BUSTERS,5000,SHELBYVILLE RD,LOUISVILLE,KY,40207,REGULAR,85,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemical bottles not clearly labeled. ,605,2371
101541,2021/06/16 04:00:00+00,1603732,FOOD SERVICE,CHEDDAR'S SCRATCH KITCHEN #2142,3521,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,90,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Waste water not disposed of in an approved manner (Dish washer).,605,2372
101541,2021/06/16 04:00:00+00,1603732,FOOD SERVICE,CHEDDAR'S SCRATCH KITCHEN #2142,3521,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below- Discarded.  - Shredded cheddar cheese, whipped cream at server station.  - Burger reach-in unit at 55 degrees F   - Pasta reach-in unit (top portion) at 47 degrees F",605,2373
66104,2021/04/19 04:00:00+00,1591831,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,POSH POSH CLUB CHILD & FAMILY ENRICHMENT CENTER,1512,CRUMS LN STE 100,LOUISVILLE,KY,40216,REGULAR,86,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy.  EXPIRED ORANGE JUICE,605,2374
66104,2021/04/19 04:00:00+00,1591831,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,POSH POSH CLUB CHILD & FAMILY ENRICHMENT CENTER,1512,CRUMS LN STE 100,LOUISVILLE,KY,40216,REGULAR,86,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.  OBSERVED 2 GALLONS OF MILK IN FREEZER, DO NOT FREEZE MILK   USE MILK BY EXPIRED DATE",605,2375
66104,2021/04/19 04:00:00+00,1591831,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,POSH POSH CLUB CHILD & FAMILY ENRICHMENT CENTER,1512,CRUMS LN STE 100,LOUISVILLE,KY,40216,REGULAR,86,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,LABEL ALL TOXIC ITEMS AS TO THEIR CONTENTS SEVERAL SPRAY BOTTLE WITH AMBER LIQUID NOT MARKED,605,2376
66104,2021/04/19 04:00:00+00,1591831,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,POSH POSH CLUB CHILD & FAMILY ENRICHMENT CENTER,1512,CRUMS LN STE 100,LOUISVILLE,KY,40216,REGULAR,86,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,"Sewage and waste water not disposed of in an approved manner.   MOP SINK/HAND SINK COMBINATION IS LEAKING, PLEASE REPAIR",605,2377
102199,2021/03/15 04:00:00+00,1586111,FOOD SERVICE,LAS MARIA'S,4801,OUTER LOOP FC6,LOUISVILLE,KY,40219,REGULAR,81,2,Certified food protection manager,No,No certified food manager present.,605,2378
102199,2021/03/15 04:00:00+00,1586111,FOOD SERVICE,LAS MARIA'S,4801,OUTER LOOP FC6,LOUISVILLE,KY,40219,REGULAR,81,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items improperly stored. (windex stored by food) (corrected),605,2379
102199,2021/03/15 04:00:00+00,1586111,FOOD SERVICE,LAS MARIA'S,4801,OUTER LOOP FC6,LOUISVILLE,KY,40219,REGULAR,81,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner. (leak at hand sink),605,2380
102199,2021/03/15 04:00:00+00,1586111,FOOD SERVICE,LAS MARIA'S,4801,OUTER LOOP FC6,LOUISVILLE,KY,40219,REGULAR,81,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,2381
102199,2021/03/15 04:00:00+00,1586111,FOOD SERVICE,LAS MARIA'S,4801,OUTER LOOP FC6,LOUISVILLE,KY,40219,REGULAR,81,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (reach-in cooler holding at 49 degrees F) (discarded),605,2382
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,38,"Food properly labeled; original container",No,"Labels not properly stating the standard of identity.  Bulk food not labeled with common name, ingredients, allergens. (may make a label or use manufacturer’s)  (dry goods and spices)",605,2383
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,37,Thermometers provided and accurate,No,Thermometer sensor not located in the warmest part of the refrigerator or coolest part of hot storage unit. (place by door),605,2384
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Wiping cloths not stored in sanitizing solution between uses.  Wiping cloth sanitizer solution containers stored on the floor.,605,2385
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,42,Washing fruits and vegetables,No,"Chemicals  for washing, treatment, storage and processing of fruits and vegetables not meeting the prescribed regulations or standards.",605,2386
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,43,Posted:  Permit/Inspection/Hand washing,No,Permit is not posted conspicuous for customers.,605,2387
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Food dispenser handles not turned toward employee or customers. (scoop handle touching product)  Utensils/ equipment not being air dried after sanitization. (air-dry before stacking),605,2388
111787,2021/08/24 04:00:00+00,1618439,FOOD SERVICE,MAPLE STREET BISCUIT CO.,1004,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner according to Law. (under handsink and prep sink),605,2389
105747,2021/06/21 04:00:00+00,1604873,FOOD SERVICE,APPLEBEE'S,4535,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,90,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy.,605,2390
105747,2021/06/21 04:00:00+00,1604873,FOOD SERVICE,APPLEBEE'S,4535,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below. (reach-in cooler holding cooked chicken, yogurt and various items at 56 degrees F) (cold holding unit on fry side line holding at 61 degrees F)",605,2391
78298,2021/03/05 05:00:00+00,1584696,FOOD SERVICE,SUBWAY,3935,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,86,8,HANDS CLEAN AND PROPERLY WASHED,Yes,"Hands not washed properly.  CORRECTED  ALWAYS USE A BARRIER TO TURN OFF WATER AT HAND SINK, CORRECTED",605,2392
78298,2021/03/05 05:00:00+00,1584696,FOOD SERVICE,SUBWAY,3935,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,86,25,PROPER DATE MARKING AND DISPOSITION,Yes,MILK OUT OF DATE   CORRECTED,605,2393
78298,2021/03/05 05:00:00+00,1584696,FOOD SERVICE,SUBWAY,3935,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,86,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,"SPRAY BOTTLE MARKED CLEANER AND BLEACH, COLOR WAS BLUE?   NOT LABELED PROPERLY",605,2394
104230,2021/04/28 04:00:00+00,1593694,FOOD SERVICE,MCDONALD'S #6206,3340,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,89,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Discarded and Issued quarantine order. Reach-in refrigerator by the grill area was not turned on).,605,2395
104230,2021/04/28 04:00:00+00,1593694,FOOD SERVICE,MCDONALD'S #6206,3340,BARDSTOWN RD,LOUISVILLE,KY,40218,REGULAR,89,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy (Exp 4/25).,605,2396
110869,2021/08/24 04:00:00+00,1618440,FOOD SERVICE,LA QUE,1019,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,2,Certified food protection manager,No,No certified food manager present.,605,2397
110869,2021/08/24 04:00:00+00,1618440,FOOD SERVICE,LA QUE,1019,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,2398
110869,2021/08/24 04:00:00+00,1618440,FOOD SERVICE,LA QUE,1019,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product.  Raw animal foods not separated by type based on minimum cook temperatures.,605,2399
110869,2021/08/24 04:00:00+00,1618440,FOOD SERVICE,LA QUE,1019,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The chlorine solution for a manual or mechanical wearwashing is not at proper concentration levels.,605,2400
112025,2021/04/19 04:00:00+00,1591921,FOOD SERVICE,CARALI'S RESTAURANT,5439,NEW CUT RD,LOUISVILLE,KY,40214,REGULAR,92,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,2401
98867,2021/08/06 04:00:00+00,1614582,FOOD SERVICE (HOSPITAL / NURSING HOME,SIGNATURE HEALTHCARE AT SUMMERFIELD,1877,FARNSLEY RD,LOUISVILLE,KY,40216,REGULAR,82,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task- not washing hands after touching mask,605,2402
98867,2021/08/06 04:00:00+00,1614582,FOOD SERVICE (HOSPITAL / NURSING HOME,SIGNATURE HEALTHCARE AT SUMMERFIELD,1877,FARNSLEY RD,LOUISVILLE,KY,40216,REGULAR,82,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration- the concentration of bleach water above 200ppm.   Equipment, food-contact surfaces, utensils not cleaned at proper intervals- white tubs not cleaned properly",605,2403
98867,2021/08/06 04:00:00+00,1614582,FOOD SERVICE (HOSPITAL / NURSING HOME,SIGNATURE HEALTHCARE AT SUMMERFIELD,1877,FARNSLEY RD,LOUISVILLE,KY,40216,REGULAR,82,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.  Items in cooler not properly date marked- cheese in opened bag  Items in walk-in cooler were past 7 days of opening- hotdogs, watermelon.   Items in walkin cooler not properly date marked- eggs (opened bag), potatos, and hamburger patties.",605,2404
98867,2021/08/06 04:00:00+00,1614582,FOOD SERVICE (HOSPITAL / NURSING HOME,SIGNATURE HEALTHCARE AT SUMMERFIELD,1877,FARNSLEY RD,LOUISVILLE,KY,40216,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,2405
98867,2021/08/06 04:00:00+00,1614582,FOOD SERVICE (HOSPITAL / NURSING HOME,SIGNATURE HEALTHCARE AT SUMMERFIELD,1877,FARNSLEY RD,LOUISVILLE,KY,40216,REGULAR,82,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Improper storage of clean utensils- claen dishes were still wet when stacked.,605,2406
102199,2021/03/15 04:00:00+00,1586111,FOOD SERVICE,LAS MARIA'S,4801,OUTER LOOP FC6,LOUISVILLE,KY,40219,REGULAR,81,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (queso holding at 125 degrees F) (discarded),605,2407
