EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,OBJECTID
105015,1665188,FOLLOWUP,FUTURE LEADERS LEARNING ACADEMY,,917 S 28TH ST,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/04/05 00:00:00,,,FUTURE LEADERS LEARNING ACADEMY,,5850
105015,1635745,REGULAR,FUTURE LEADERS LEARNING ACADEMY,,917 S 28TH ST,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2021/11/12 00:00:00,95,A,FUTURE LEADERS LEARNING ACADEMY,,5851
105015,1693722,REGULAR,FUTURE LEADERS LEARNING ACADEMY,,917 S 28TH ST,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/11 00:00:00,92,A,FUTURE LEADERS LEARNING ACADEMY,,5852
105033,1643972,REGULAR,EHRLER'S ICE CREAM,,201 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2021/12/21 00:00:00,100,A,EHRLER'S ICE CREAM,,5853
105033,1685199,REGULAR,EHRLER'S ICE CREAM,,201 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/07/06 00:00:00,100,A,EHRLER'S ICE CREAM,,5854
105036,1655386,REGULAR,RABBIT HOLE DISTILLERY,,711 E JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/01 00:00:00,100,A,RABBIT HOLE DISTILLERY,,5855
105036,1694017,REGULAR,RABBIT HOLE DISTILLERY,,711 E JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/12 00:00:00,100,A,RABBIT HOLE DISTILLERY,,5856
105091,1666457,REGULAR,LOUIE'S HOT CHICKEN & BARBEQUE,,4222 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/04/20 00:00:00,93,A,LOUIE'S HOT CHICKEN & BARBEQUE,,5857
105091,1670253,OFFICE,LOUIE'S HOT CHICKEN & BARBEQUE,,4222 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/03/30 00:00:00,,,LOUIE'S HOT CHICKEN & BARBEQUE,,5858
105091,1670256,FOLLOWUP,LOUIE'S HOT CHICKEN & BARBEQUE,,4222 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/04/06 00:00:00,,,LOUIE'S HOT CHICKEN & BARBEQUE,,5859
105091,1672881,COMPLAINT,LOUIE'S HOT CHICKEN & BARBEQUE,,4222 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/04/20 00:00:00,,,LOUIE'S HOT CHICKEN & BARBEQUE,,5860
105091,1672882,FOLLOWUP,LOUIE'S HOT CHICKEN & BARBEQUE,,4222 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/04/27 00:00:00,,,LOUIE'S HOT CHICKEN & BARBEQUE,,5861
105092,1660164,REGULAR,AFC SUSHI @ KROGER #366,,5001 MUD LN,,LOUISVILLE,KY,40229,FOOD SERVICE,2022/03/22 00:00:00,97,A,AFC SUSHI @ KROGER #366,,5862
105096,1668046,REGULAR,T&L MART,,3320 W MARKET ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/04/26 00:00:00,95,,T&L MART,,5863
105096,1678662,SURVEY,T&L MART,,3320 W MARKET ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/05/26 00:00:00,,,T&L MART,,5864
105097,1667025,FOLLOWUP,GREAT CHINA CAFE,,10494 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/04/22 00:00:00,100,A,GREAT CHINA CAFE,,5865
105097,1665598,REGULAR,GREAT CHINA CAFE,,10494 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/04/15 00:00:00,88,C,GREAT CHINA CAFE,,5866
105109,1666531,REGULAR,VOA FREEDOM HOUSE #3,,1025 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/04/20 00:00:00,95,A,VOA FREEDOM HOUSE #3,,5867
105109,1633712,FOLLOWUP,VOA FREEDOM HOUSE #3,,1025 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2021/11/02 00:00:00,97,A,VOA FREEDOM HOUSE #3,,5868
105109,1632334,REGULAR,VOA FREEDOM HOUSE #3,,1025 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2021/10/26 00:00:00,90,C,VOA FREEDOM HOUSE #3,,5869
105110,1651040,REGULAR,80 20 AT KAELINS,,1801 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/02/09 00:00:00,96,A,80 20 AT KAELINS,,5870
105110,1694965,REGULAR,80 20 AT KAELINS,,1801 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/08/17 00:00:00,98,A,80 20 AT KAELINS,,5871
105111,1643976,REGULAR,POPEYE'S,,7723 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2021/12/22 00:00:00,93,A,POPEYE'S,,5872
105111,1643975,REGULAR,POPEYE'S,,7723 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2021/12/22 00:00:00,93,A,POPEYE'S,,5873
105111,1685197,REGULAR,POPEYE'S,,7723 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/07/01 00:00:00,98,A,POPEYE'S,,5874
105112,1634588,REGULAR,BLACKBEARD ESPRESSO,,718 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2021/11/05 00:00:00,100,A,BLACKBEARD ESPRESSO,,5875
105112,1675123,REGULAR,BLACKBEARD ESPRESSO,,718 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/05/26 00:00:00,97,A,BLACKBEARD ESPRESSO,,5876
105179,1650641,REGULAR,HOME 2 SUITES AIRPORT,,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/02/07 00:00:00,98,A,HOME 2 SUITES AIRPORT,,5877
105179,1650642,REGULAR,HOME 2 SUITES AIRPORT,,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/02/07 00:00:00,100,,HOME 2 SUITES AIRPORT,,5878
105179,1698619,FOLLOWUP,HOME 2 SUITES AIRPORT,,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/01 00:00:00,99,A,HOME 2 SUITES AIRPORT,,5879
105179,1698620,FOLLOWUP,HOME 2 SUITES AIRPORT,,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/09/01 00:00:00,100,,HOME 2 SUITES AIRPORT,,5880
105179,1696870,REGULAR,HOME 2 SUITES AIRPORT,,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/25 00:00:00,89,C,HOME 2 SUITES AIRPORT,,5881
105179,1696871,REGULAR,HOME 2 SUITES AIRPORT,,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/25 00:00:00,97,,HOME 2 SUITES AIRPORT,,5882
105197,1643318,REGULAR,EL NOPAL,,4414 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2021/12/20 00:00:00,86,C,EL NOPAL,,5883
105197,1644128,FOLLOWUP,EL NOPAL,,4414 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2021/12/27 00:00:00,99,A,EL NOPAL,,5884
105199,1649892,REGULAR,MAYAN STREET FOOD,,514 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/02/01 00:00:00,100,A,MAYAN STREET FOOD,,5885
105213,1624711,REGULAR,KAYFIELD ACADEMY III,,3800 NORTHUMBERLAND DR,,LOUISVILLE,KY,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2021/09/23 00:00:00,100,A,KAYFIELD ACADEMY III,,5886
105213,1666331,REGULAR,KAYFIELD ACADEMY III,,3800 NORTHUMBERLAND DR,,LOUISVILLE,KY,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/04/20 00:00:00,99,A,KAYFIELD ACADEMY III,,5887
105267,1643951,REGULAR,LAUGH AND LEARN CHILD DEVELOPMENT CENTER,,4314 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2021/12/22 00:00:00,95,A,LAUGH AND LEARN CHILD DEVELOPMENT CENTER,,5888
105267,1645808,COMPLAINT,LAUGH AND LEARN CHILD DEVELOPMENT CENTER,,4314 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2021/12/22 00:00:00,,,LAUGH AND LEARN CHILD DEVELOPMENT CENTER,,5889
105267,1645810,FOLLOWUP,LAUGH AND LEARN CHILD DEVELOPMENT CENTER,,4314 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/01/03 00:00:00,,,LAUGH AND LEARN CHILD DEVELOPMENT CENTER,,5890
105267,1677967,REGULAR,LAUGH AND LEARN CHILD DEVELOPMENT CENTER,,4314 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/06/08 00:00:00,97,A,LAUGH AND LEARN CHILD DEVELOPMENT CENTER,,5891
105354,1646373,REGULAR,BEEHIVE HOMES OF SMYRNA,,8800 SMYRNA PKWY,,LOUISVILLE,KY,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/01/13 00:00:00,92,C,BEEHIVE HOMES OF SMYRNA,,5892
105354,1647595,FOLLOWUP,BEEHIVE HOMES OF SMYRNA,,8800 SMYRNA PKWY,,LOUISVILLE,KY,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/01/20 00:00:00,100,A,BEEHIVE HOMES OF SMYRNA,,5893
105354,1649503,Education,BEEHIVE HOMES OF SMYRNA,,8800 SMYRNA PKWY,,LOUISVILLE,KY,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/01/27 00:00:00,,,BEEHIVE HOMES OF SMYRNA,,5894
105354,1700082,REGULAR,BEEHIVE HOMES OF SMYRNA,,8800 SMYRNA PKWY,,LOUISVILLE,KY,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/09/08 00:00:00,100,A,BEEHIVE HOMES OF SMYRNA,,5895
105354,1671147,SURVEY,BEEHIVE HOMES OF SMYRNA,,8800 SMYRNA PKWY,,LOUISVILLE,KY,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/14 00:00:00,,,BEEHIVE HOMES OF SMYRNA,,5896
105355,1628231,REGULAR,MICHTER'S DISTILLERY,,801 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2021/10/07 00:00:00,100,A,MICHTER'S DISTILLERY,,5897
105355,1628232,REGULAR,MICHTER'S DISTILLERY,,801 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2021/10/07 00:00:00,100,A,MICHTER'S DISTILLERY,,5898
105355,1679090,REGULAR,MICHTER'S DISTILLERY,,801 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/10 00:00:00,100,A,MICHTER'S DISTILLERY,,5899
105370,1641568,REGULAR,OLD FORESTER TASTING KITCHEN,,119 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2021/12/10 00:00:00,100,A,OLD FORESTER TASTING KITCHEN,,5900
105370,1682106,REGULAR,OLD FORESTER TASTING KITCHEN,,119 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/23 00:00:00,100,A,OLD FORESTER TASTING KITCHEN,,5901
105371,1659235,REGULAR,CHAMPAGNERY,,1764 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/03/17 00:00:00,100,A,CHAMPAGNERY,,5902
105371,1700109,REGULAR,CHAMPAGNERY,,1764 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/09/08 00:00:00,100,A,CHAMPAGNERY,,5903
105397,1651456,REGULAR,PAYNE STREET BAKEHOUSE,,225 S SPRING ST,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/02/10 00:00:00,95,A,PAYNE STREET BAKEHOUSE,,5904
105397,1692627,REGULAR,PAYNE STREET BAKEHOUSE,,225 S SPRING ST,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/08/08 00:00:00,97,A,PAYNE STREET BAKEHOUSE,,5905
105401,1651659,REGULAR,ELKS HOME LLC,,841 S 6TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/02/11 00:00:00,95,A,ELKS HOME LLC,,5906
105401,1697129,REGULAR,ELKS HOME LLC,,841 S 6TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/08/26 00:00:00,96,A,ELKS HOME LLC,,5907
105402,1647887,REGULAR,HEINE BROTHERS COFFEE,,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/01/21 00:00:00,98,A,HEINE BROTHERS COFFEE,,5908
105402,1686343,REGULAR,HEINE BROTHERS COFFEE,,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/07/14 00:00:00,100,A,HEINE BROTHERS COFFEE,,5909
105413,1645991,REGULAR,WATERFRONT WINE & SPIRITS,,222 E WITHERSPOON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/01/11 00:00:00,100,A,WATERFRONT WINE & SPIRITS,,5910
105413,1688342,REGULAR,WATERFRONT WINE & SPIRITS,,222 E WITHERSPOON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/07/20 00:00:00,99,A,WATERFRONT WINE & SPIRITS,,5911
105431,1654497,REGULAR,HOPE PLACE,,5007 SOUTHSIDE DR,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/02/24 00:00:00,100,A,HOPE PLACE,,5912
105431,1699657,REGULAR,HOPE PLACE,,5007 SOUTHSIDE DR,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/09/07 00:00:00,98,A,HOPE PLACE,,5913
105479,1649553,REGULAR,BEEHIVE MEMORY CARE,,8802 SMYRNA PKWY,,LOUISVILLE,KY,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/01/31 00:00:00,96,A,BEEHIVE MEMORY CARE,,5914
105479,1700083,REGULAR,BEEHIVE MEMORY CARE,,8802 SMYRNA PKWY,,LOUISVILLE,KY,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/09/08 00:00:00,100,A,BEEHIVE MEMORY CARE,,5915
105479,1671145,SURVEY,BEEHIVE MEMORY CARE,,8802 SMYRNA PKWY,,LOUISVILLE,KY,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/14 00:00:00,,,BEEHIVE MEMORY CARE,,5916
105483,1655045,REGULAR,TIENDA MEXICANA TACO LOCO #2,,2808 PATTI LN,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/02/28 00:00:00,95,A,TIENDA MEXICANA TACO LOCO #2,,5917
105483,1655046,REGULAR,TIENDA MEXICANA TACO LOCO #2,,2808 PATTI LN,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/02/28 00:00:00,97,,TIENDA MEXICANA TACO LOCO #2,,5918
105483,1695089,FOLLOWUP,TIENDA MEXICANA TACO LOCO #2,,2808 PATTI LN,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/17 00:00:00,100,A,TIENDA MEXICANA TACO LOCO #2,,5919
105483,1693463,REGULAR,TIENDA MEXICANA TACO LOCO #2,,2808 PATTI LN,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/10 00:00:00,91,C,TIENDA MEXICANA TACO LOCO #2,,5920
105483,1693464,REGULAR,TIENDA MEXICANA TACO LOCO #2,,2808 PATTI LN,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/10 00:00:00,97,,TIENDA MEXICANA TACO LOCO #2,,5921
105596,1653276,REGULAR,SEAFOOD LADY,,3201 FERN VALLEY RD STE 112,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/02/18 00:00:00,92,A,SEAFOOD LADY,,5922
105600,1668900,REGULAR,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/29 00:00:00,83,C,LATIN FOOD & BAKERY,,5923
105600,1668902,REGULAR,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/29 00:00:00,91,,LATIN FOOD & BAKERY,,5924
105600,1670955,FOLLOWUP,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/09 00:00:00,100,,LATIN FOOD & BAKERY,,5925
105600,1672892,COMPLAINT,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/29 00:00:00,,,LATIN FOOD & BAKERY,,5926
105600,1672893,ENFORCEMENT ACTIONS,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/29 00:00:00,,,LATIN FOOD & BAKERY,,5927
105600,1672894,FOLLOWUP,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/09 00:00:00,,,LATIN FOOD & BAKERY,,5928
105600,1670954,FOLLOWUP,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/09 00:00:00,100,B,LATIN FOOD & BAKERY,,5929
105600,1689847,SURVEY,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/07/28 00:00:00,89,,LATIN FOOD & BAKERY,,5930
105600,1689848,SURVEY,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/07/28 00:00:00,91,,LATIN FOOD & BAKERY,,5931
105603,1639839,REGULAR,SUBWAY #58837,,412 S HANCOCK ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2021/11/30 00:00:00,100,A,SUBWAY #58837,,5932
105603,1682129,REGULAR,SUBWAY #58837,,412 S HANCOCK ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/16 00:00:00,99,A,SUBWAY #58837,,5933
105611,1695910,REGULAR,WINE BAR AT WORK THE METAL,,1201 STORY AVE STE 101,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/08/18 00:00:00,100,A,WINE BAR AT WORK THE METAL,,5934
105616,1653644,REGULAR,PALETTE AT MEADOW,,140 MASONIC HOME DR,,MASONIC HOME,KY,40041,FOOD SERVICE,2022/02/22 00:00:00,95,A,PALETTE AT MEADOW,,5935
105616,1700360,REGULAR,PALETTE AT MEADOW,,140 MASONIC HOME DR,,MASONIC HOME,KY,40041,FOOD SERVICE,2022/09/09 00:00:00,100,A,PALETTE AT MEADOW,,5936
105634,1653263,REGULAR,KICC MAIN KITCHEN,,221 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/02/17 00:00:00,100,A,KICC MAIN KITCHEN,,5937
105634,1700410,REGULAR,KICC MAIN KITCHEN,,221 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/08 00:00:00,100,A,KICC MAIN KITCHEN,,5938
105637,1674820,REGULAR,RED TOP,,1127 LOGAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/05/25 00:00:00,94,A,RED TOP,,5939
105646,1642800,REGULAR,SUPERMERCADO GUANAJUATO,,5624 BARDSTOWN RD,,LOUISVILLE,KY,40291,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/12/16 00:00:00,99,A,SUPERMERCADO GUANAJUATO,,5940
105646,1642801,REGULAR,SUPERMERCADO GUANAJUATO,,5624 BARDSTOWN RD,,LOUISVILLE,KY,40291,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/12/16 00:00:00,98,,SUPERMERCADO GUANAJUATO,,5941
105646,1676175,REGULAR,SUPERMERCADO GUANAJUATO,,5624 BARDSTOWN RD,,LOUISVILLE,KY,40291,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/01 00:00:00,99,A,SUPERMERCADO GUANAJUATO,,5942
105646,1676176,REGULAR,SUPERMERCADO GUANAJUATO,,5624 BARDSTOWN RD,,LOUISVILLE,KY,40291,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/01 00:00:00,99,,SUPERMERCADO GUANAJUATO,,5943
105655,1641790,REGULAR,LIMON Y SAL,,10000 BROWNSBORO RD STE 8,,LOUISVILLE,KY,40241,FOOD SERVICE,2021/12/13 00:00:00,96,A,LIMON Y SAL,,5944
105655,1679056,REGULAR,LIMON Y SAL,,10000 BROWNSBORO RD STE 8,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/06/13 00:00:00,96,A,LIMON Y SAL,,5945
105659,1666717,REGULAR,WICKS PIZZA,,3348 HIKES LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/04/21 00:00:00,98,A,WICKS PIZZA,,5946
105659,1630827,REGULAR,WICKS PIZZA,,3348 HIKES LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2021/10/20 00:00:00,97,A,WICKS PIZZA,,5947
105718,1635367,REGULAR,RESIDENCE INN OXMOOR,,401 BULLITT LN,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/11/10 00:00:00,99,A,RESIDENCE INN OXMOOR,,5948
105718,1635368,REGULAR,RESIDENCE INN OXMOOR,,401 BULLITT LN,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/11/10 00:00:00,100,,RESIDENCE INN OXMOOR,,5949
105718,1671612,REGULAR,RESIDENCE INN OXMOOR,,401 BULLITT LN,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/11 00:00:00,99,A,RESIDENCE INN OXMOOR,,5950
105718,1671613,REGULAR,RESIDENCE INN OXMOOR,,401 BULLITT LN,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/11 00:00:00,100,,RESIDENCE INN OXMOOR,,5951
105725,1666532,REGULAR,BLESSED & FAITHFUL LEARNING CENTER,,7290 MANSLICK RD,,LOUISVILLE,KY,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/04/20 00:00:00,100,A,BLESSED & FAITHFUL LEARNING CENTER,,5952
105725,1631412,REGULAR,BLESSED & FAITHFUL LEARNING CENTER,,7290 MANSLICK RD,,LOUISVILLE,KY,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2021/10/22 00:00:00,99,A,BLESSED & FAITHFUL LEARNING CENTER,,5953
105727,1635491,REGULAR,MANSLICK LEARNING ACADEMY,,4441 MANSLICK RD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2021/11/10 00:00:00,100,A,MANSLICK LEARNING ACADEMY,,5954
105727,1672301,REGULAR,MANSLICK LEARNING ACADEMY,,4441 MANSLICK RD,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/05/13 00:00:00,100,A,MANSLICK LEARNING ACADEMY,,5955
105728,1643041,FOLLOWUP,APPLEBEE'S,,4717 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2021/12/17 00:00:00,95,A,APPLEBEE'S,,5956
105728,1641560,REGULAR,APPLEBEE'S,,4717 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2021/12/10 00:00:00,91,C,APPLEBEE'S,,5957
105730,1649898,REGULAR,SHELL SELECT #1,,4950 BROWNSBORO RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/02/01 00:00:00,99,A,SHELL SELECT #1,,5958
105730,1649899,REGULAR,SHELL SELECT #1,,4950 BROWNSBORO RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/02/01 00:00:00,98,,SHELL SELECT #1,,5959
105730,1690949,REGULAR,SHELL SELECT #1,,4950 BROWNSBORO RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/02 00:00:00,100,A,SHELL SELECT #1,,5960
105730,1690950,REGULAR,SHELL SELECT #1,,4950 BROWNSBORO RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/02 00:00:00,100,,SHELL SELECT #1,,5961
105735,1625583,REGULAR,HAZELWOOD CENTER,,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/09/27 00:00:00,100,A,HAZELWOOD CENTER,,5962
105735,1625584,REGULAR,HAZELWOOD CENTER,,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/09/27 00:00:00,100,,HAZELWOOD CENTER,,5963
105735,1671650,REGULAR,HAZELWOOD CENTER,,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/11 00:00:00,100,A,HAZELWOOD CENTER,,5964
105735,1671651,REGULAR,HAZELWOOD CENTER,,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/11 00:00:00,100,,HAZELWOOD CENTER,,5965
105739,1655101,REGULAR,BROTHERS FOOD MART,,1159 S 4TH ST,,LOUISVILLE,KY,40203,SUPERMARKET WITH PROCESSING,2022/02/28 00:00:00,93,,BROTHERS FOOD MART,,5966
105739,1699153,COMPLAINT,BROTHERS FOOD MART,,1159 S 4TH ST,,LOUISVILLE,KY,40203,SUPERMARKET WITH PROCESSING,2022/08/11 00:00:00,,,BROTHERS FOOD MART,,5967
105739,1693817,REGULAR,BROTHERS FOOD MART,,1159 S 4TH ST,,LOUISVILLE,KY,40203,SUPERMARKET WITH PROCESSING,2022/08/11 00:00:00,95,,BROTHERS FOOD MART,,5968
105740,1646601,REGULAR,EQUUS JACK'S,,122 SEARS AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/01/13 00:00:00,99,A,EQUUS JACK'S,,5969
105747,1665239,FOLLOWUP,APPLEBEE'S,,4535 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/03/25 00:00:00,,,APPLEBEE'S,,5970
105747,1665238,COMPLAINT,APPLEBEE'S,,4535 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/03/18 00:00:00,,,APPLEBEE'S,,5971
105747,1659525,REGULAR,APPLEBEE'S,,4535 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/03/18 00:00:00,94,A,APPLEBEE'S,,5972
